> No.0   color.3
110.416989   35.492231
110.417127   35.492626
110.417258   35.493022
110.417383   35.493422
110.417500   35.493823
110.417611   35.494226
110.417703   35.494584
110.417676   35.495060
110.417654   35.495561
110.417639   35.496062
110.417632   35.496564
110.417632   35.497065
110.417639   35.497566
110.417654   35.498067
110.417676   35.498568
110.417704   35.499069
110.417740   35.499569
110.417784   35.500068
110.417834   35.500567
110.417891   35.501065
110.417956   35.501562
110.418028   35.502058
110.418107   35.502554
110.418193   35.503047
110.418286   35.503540
110.418386   35.504031
110.418494   35.504521
110.418608   35.505009
110.418729   35.505496
110.418858   35.505980
110.418993   35.506463
110.419135   35.506944
110.419284   35.507423
110.419440   35.507899
110.419603   35.508373
110.419773   35.508845
110.419949   35.509314
110.420132   35.509781
110.420322   35.510245
110.420518   35.510706
110.420721   35.511165
110.420931   35.511620
110.421147   35.512073
110.421370   35.512522
110.421599   35.512968
110.421834   35.513410
110.422076   35.513850
110.422306   35.514254
110.422670   35.515015
110.423143   35.515989
110.423622   35.516960
110.424108   35.517928
110.424601   35.518892
110.425100   35.519853
110.425605   35.520811
110.426117   35.521766
110.426635   35.522717
110.427159   35.523664
110.427689   35.524608
110.428226   35.525549
110.428769   35.526486
110.429318   35.527419
110.429874   35.528349
110.430435   35.529275
110.431003   35.530197
110.431577   35.531115
110.432157   35.532030
110.432743   35.532941
110.433335   35.533847
110.433933   35.534750
110.434537   35.535649
110.435147   35.536544
110.435763   35.537434
110.436385   35.538321
110.437013   35.539203
110.437647   35.540082
110.438286   35.540956
110.438931   35.541825
110.439582   35.542691
110.440239   35.543552
110.440901   35.544409
110.441570   35.545261
110.442243   35.546109
110.442923   35.546952
110.443608   35.547791
110.444298   35.548625
110.444994   35.549454
110.445696   35.550279
110.446403   35.551100
110.447116   35.551915
110.447834   35.552726
110.448557   35.553532
110.449285   35.554333
110.450019   35.555129
110.450759   35.555921
110.451503   35.556707
110.452174   35.557407
110.452371   35.557650
110.453026   35.558452
110.453686   35.559250
110.454352   35.560043
110.455024   35.560832
110.455701   35.561616
110.456383   35.562395
110.457071   35.563169
110.457764   35.563938
110.458463   35.564703
110.459166   35.565463
110.459875   35.566218
110.460590   35.566968
110.461309   35.567713
110.462034   35.568453
110.462764   35.569187
110.463498   35.569917
110.464238   35.570642
110.464983   35.571361
110.465733   35.572076
110.466488   35.572785
110.467248   35.573488
110.468013   35.574187
110.468782   35.574880
110.469556   35.575568
110.470335   35.576250
110.471119   35.576927
110.471908   35.577599
110.472701   35.578265
110.473499   35.578925
110.474301   35.579580
110.475108   35.580230
110.475919   35.580873
110.476735   35.581511
110.477555   35.582144
110.478379   35.582771
110.479208   35.583391
110.480042   35.584007
110.480879   35.584616
110.481721   35.585219
110.482567   35.585817
110.483417   35.586409
110.484271   35.586995
110.485129   35.587574
110.485389   35.587749
110.485569   35.587894
110.486951   35.589008
110.488338   35.590116
110.489730   35.591218
110.491126   35.592315
110.492526   35.593406
110.493931   35.594492
110.495340   35.595571
110.496753   35.596645
110.498171   35.597714
110.499593   35.598776
110.501020   35.599833
110.502450   35.600884
110.503885   35.601929
110.505325   35.602969
110.506768   35.604002
110.508215   35.605030
110.509667   35.606052
110.511123   35.607068
110.512583   35.608078
110.514047   35.609082
110.515515   35.610080
110.516987   35.611072
110.518463   35.612059
110.519943   35.613039
110.521427   35.614013
110.522915   35.614981
110.524407   35.615944
110.525902   35.616900
110.527402   35.617850
110.528905   35.618794
110.530413   35.619732
110.531924   35.620664
110.533438   35.621590
110.534957   35.622509
110.536479   35.623423
110.538005   35.624330
110.539535   35.625231
110.541068   35.626126
110.542605   35.627015
110.544145   35.627897
110.545689   35.628773
110.547236   35.629643
110.548707   35.630462
110.550290   35.631476
110.552014   35.632572
110.553742   35.633663
110.555473   35.634747
110.557209   35.635825
110.558948   35.636897
110.560691   35.637963
110.562438   35.639022
110.564188   35.640076
110.565942   35.641123
110.567700   35.642164
110.569462   35.643199
110.571227   35.644228
110.572995   35.645251
110.574768   35.646267
110.576544   35.647277
110.578323   35.648281
110.580106   35.649278
110.581892   35.650270
110.583682   35.651255
110.585476   35.652233
110.587272   35.653206
110.589073   35.654172
110.590876   35.655131
110.592683   35.656085
110.594494   35.657032
110.596307   35.657972
110.596867   35.658261
110.619891   35.676578
110.639845   35.689881
110.648397   35.698433
110.661700   35.711736
110.679754   35.725039
110.705916   35.727717
> No.5511   color.3
118.439477   23.745621
118.679895   23.911940
119.037134   24.129991
> No.5512   color.3
118.527073   23.689152
118.973704   24.032014
> No.5513   color.3
118.771053   24.005031
118.825783   24.039022
118.970374   24.128823
119.102141   24.210659
119.124277   24.224505
119.187252   24.263894
> No.5517   color.3
119.018150   24.548744
119.833760   24.932948
> No.5735   color.3
110.219511   20.023306
110.227074   20.023306
110.241360   20.022634
110.265730   20.018936
110.301024   20.018096
110.310604   20.019945
110.320520   20.020953
> No.5736   color.3
110.513753   20.005357
110.550285   20.015961
> No.5737   color.3
110.550285   20.015961
110.602450   20.031102
> No.5738   color.3
110.602450   20.031102
110.660027   20.052244
> No.5739   color.3
110.500066   20.004587
110.496658   20.003136
110.490788   20.001789
110.485886   20.001041
110.481804   20.000420
110.472332   19.998954
110.462986   19.997094
110.453806   19.996431
110.444930   19.995364
110.441678   19.994909
> No.5740   color.3
110.376344   19.985561
110.399110   19.989126
110.404901   19.990654
110.411415   19.991554
110.420448   19.992677
110.426434   19.993667
110.437254   19.994482
110.442606   19.995068
110.447293   19.995698
> No.5741   color.3
110.415018   19.659033
110.400116   19.687343
110.381815   19.721696
110.375198   19.733643
> No.5742   color.3
110.375198   19.733643
110.363847   19.754136
110.344892   19.781790
110.323564   19.809752
110.301172   19.831570
110.295078   19.837749
110.287168   19.844392
110.280723   19.850060
110.273467   19.856055
110.268594   19.860011
110.262891   19.865399
110.253546   19.874102
110.250450   19.877236
110.250030   19.877507
110.244630   19.884739
110.237872   19.893494
110.222316   19.913553
110.213995   19.923876
110.201876   19.938636
110.197414   19.944722
110.190382   19.954699
110.188856   19.956888
> No.5743   color.3
110.188856   19.956888
110.182580   19.965892
110.178391   19.971914
110.178342   19.972046
110.167932   19.986724
110.160529   19.997037
110.159445   19.998377
110.156516   20.001995
110.149797   20.010322
110.141497   20.020388
> No.5744   color.3
110.591344   20.053511
110.602450   20.031102
> No.5745   color.3
110.602450   20.031102
110.642859   19.949571
110.650375   19.905077
> No.5746   color.3
110.533806   20.048775
110.550285   20.015961
> No.5747   color.3
110.550285   20.015961
110.623324   19.870516
110.686108   19.789830
110.844688   19.535587
110.853918   19.525581
> No.6039   color.3
110.452609   34.518168
110.463937   34.520197
110.474625   34.519199
110.492438   34.517534
110.508223   34.515817
110.522039   34.512372
110.536911   34.507691
110.546149   34.504553
110.562062   34.499054
110.589147   34.492977
110.604462   34.489978
110.613146   34.488081
110.627010   34.482946
110.643870   34.479138
110.658384   34.475694
110.673637   34.474364
110.693421   34.473975
110.706085   34.474262
110.725280   34.476373
110.744859   34.482269
110.757403   34.486326
110.773974   34.491310
110.786587   34.493267
110.805295   34.494935
110.819029   34.493554
110.831776   34.491311
110.848121   34.487464
110.867440   34.485778
> No.6067   color.3
114.697720   40.253875
114.647054   40.219841
114.607450   40.186619
114.564558   40.149130
114.532614   40.127859
114.485225   40.099804
114.436716   40.073465
114.367080   40.028185
114.331673   40.013337
114.252865   39.988210
114.184337   39.971078
114.120377   39.950519
114.067839   39.949377
114.019869   39.939098
> No.6075   color.3
113.724242   40.421255
113.772700   40.433720
113.857000   40.451970
113.936400   40.470380
113.993800   40.487870
114.046500   40.506450
114.079100   40.517720
114.084500   40.523830
> No.6076   color.3
114.096300   40.519690
114.113600   40.537060
114.129700   40.554470
114.155800   40.575980
114.189800   40.588070
114.231100   40.600730
114.280100   40.603070
114.318900   40.614000
114.349900   40.633440
114.384800   40.656310
114.403500   40.674480
114.408900   40.680580
> No.6077   color.3
115.383670   40.451905
115.415454   40.438217
115.498093   40.402559
115.510925   40.397013
115.640519   40.342332
> No.6080   color.3
116.780857   39.839107
116.852240   39.903353
116.954557   39.974737
> No.6093   color.3
114.984028   40.400015
114.992032   40.405745
114.992655   40.406191
115.003263   40.411056
> No.6124   color.3
117.119827   40.170604
117.106518   40.168153
117.092172   40.161830
117.074155   40.151196
117.030529   40.124410
117.023483   40.116842
117.015733   40.100624
117.014322   40.087648
117.010447   40.074752
> No.6125   color.3
117.010447   40.074752
117.006679   40.062213
> No.6126   color.3
117.006679   40.062213
117.003762   40.052507
116.986881   40.030880
116.970718   39.998978
116.957367   39.989242
> No.6173   color.3
116.554939   40.206818
116.618377   40.291140
116.719339   40.406774
> No.6174   color.3
116.436719   40.095117
116.439526   40.104441
116.441371   40.110761
116.446362   40.119038
116.452182   40.125465
116.457512   40.130828
116.472607   40.140845
116.488035   40.149164
116.498478   40.154212
116.509010   40.161730
116.535029   40.185065
116.540084   40.191294
116.551097   40.203524
116.551397   40.203703
> No.6176   color.3
116.119291   40.255056
116.133813   40.242251
116.155729   40.225326
116.166550   40.219531
116.177833   40.215306
116.194145   40.207768
116.228608   40.194609
116.257117   40.181713
116.281242   40.168723
116.295572   40.161279
116.340225   40.134071
116.382208   40.108950
116.436450   40.074747
> No.6181   color.3
114.913875   40.475125
114.940131   40.476318
115.001492   40.468300
115.015903   40.467988
115.028989   40.467573
115.041717   40.461794
115.043519   40.461072
115.067212   40.456488
115.096908   40.455346
115.124319   40.455346
115.147162   40.462199
115.164294   40.470194
115.176858   40.472478
115.188279   40.477046
> No.6182   color.3
115.662973   40.555177
115.651413   40.552227
115.645901   40.551394
115.634418   40.536270
115.625076   40.531962
115.592332   40.519577
115.559588   40.507781
115.540843   40.501570
115.498754   40.486898
115.488653   40.466482
115.482818   40.463631
115.469446   40.457648
115.450691   40.458958
115.417598   40.461890
115.411945   40.465465
115.407727   40.464886
115.405424   40.464124
115.395537   40.460860
115.378636   40.454422
115.364426   40.457819
115.345672   40.462659
115.334620   40.462500
115.328225   40.461678
115.296119   40.458631
115.287396   40.462099
> No.6183   color.3
115.111390   40.355514
115.123166   40.376505
115.135928   40.379926
115.152858   40.387481
115.157446   40.391751
115.166767   40.409726
115.170342   40.414699
115.174728   40.419605
115.185743   40.421560
115.199757   40.422396
115.216145   40.425647
115.220803   40.427518
115.215046   40.445462
115.218485   40.446460
115.249747   40.452988
115.258612   40.452076
115.270165   40.460643
> No.6184   color.3
115.117169   40.317374
115.104526   40.292356
> No.6185   color.3
115.112027   40.335149
115.089097   40.313875
> No.6186   color.3
115.101880   40.287117
115.094702   40.272902
> No.6187   color.3
115.130617   40.070077
115.105914   40.037530
115.035280   40.007218
115.001209   39.989230
> No.6188   color.3
115.439396   40.236415
115.480389   40.264703
115.497994   40.272881
115.500439   40.274048
115.541553   40.292362
> No.6189   color.3
115.224720   40.149765
115.259278   40.182282
115.280506   40.193788
115.292383   40.202561
115.311653   40.224473
115.342529   40.241713
115.363324   40.262160
115.397011   40.275408
115.407897   40.278556
115.410148   40.279677
> No.6190   color.3
116.273030   40.604272
116.249999   40.592628
116.233323   40.585897
116.188089   40.581331
116.178169   40.580788
116.158875   40.585852
116.142186   40.580999
116.106634   40.595392
116.086659   40.596715
116.076107   40.591021
116.024924   40.568159
116.015102   40.547091
116.012806   40.545300
116.010084   40.537402
116.007556   40.533837
115.999638   40.528453
115.864839   40.510497
115.854673   40.489302
115.843592   40.484745
115.784467   40.465692
115.756745   40.457829
115.721859   40.403529
115.676425   40.358087
